date,jour,heure,fin,lieu,cours,coach,capacite,presents,finie,releve
2026-08-11,Mardi,19:00,19:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,0,False,2026-08-11 02:46
2026-08-11,Mardi,19:00,19:50,Studio Pilates Reformer,Reformer Full Body,Chloé Deligios,4,0,False,2026-08-11 02:46
2026-08-11,Mardi,20:00,20:50,Studio Pilates Reformer,Reformer Full Body,Chloé Deligios,4,0,False,2026-08-11 02:46
2026-08-12,Mercredi,09:00,09:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,1,False,2026-08-11 02:46
2026-08-12,Mercredi,10:00,10:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,4,False,2026-08-11 02:46
2026-08-12,Mercredi,12:30,13:20,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,1,False,2026-08-11 02:46
2026-08-12,Mercredi,18:00,18:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,0,False,2026-08-11 02:46
2026-08-12,Mercredi,19:00,19:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,2,False,2026-08-11 02:46
2026-08-12,Mercredi,20:00,20:50,Studio Pilates Reformer,Reformer Full Body,Pamela Juarez,4,3,False,2026-08-11 02:46
2026-08-13,Jeudi,18:00,18:50,Studio Pilates Reformer,Reformer Full Body,Ornella .,4,1,False,2026-08-11 02:46
2026-08-13,Jeudi,19:00,19:50,Studio Pilates Reformer,Reformer Full Body,Ornella .,4,1,False,2026-08-11 02:46
2026-08-13,Jeudi,20:00,20:50,Studio Pilates Reformer,Reformer Full Body,Ornella .,4,1,False,2026-08-11 02:46
